07.05.2019,11:04,140,PT1,PT2,PT3,PT4,PT5
07.05.2019,11:44,140,106,132,119,129,130
07.05.2019,11:44,140,106,132,119,129,130
07.05.2019,11:44,140,106,132,119,129,130
07.05.2019,11:44,140,106,132,119,129,130
07.05.2019,11:44,140,106,132,120,129,130
07.05.2019,11:44,140,106,132,120,129,130
07.05.2019,11:44,140,106,132,120,129,130
07.05.2019,11:44,140,106,132,120,129,130
07.05.2019,11:44,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,106,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,129,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,107,133,120,130,130
07.05.2019,11:45,140,107,133,120,130,130
07.05.2019,11:45,140,107,132,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:45,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,130
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,120,130,131
07.05.2019,11:46,140,108,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:46,140,109,133,121,130,131
07.05.2019,11:47,140,109,133,121,130,131
07.05.2019,11:47,140,109,133,121,130,131
07.05.2019,11:47,140,109,133,121,130,131
07.05.2019,11:47,140,109,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,130,131
07.05.2019,11:47,140,110,133,121,131,131
07.05.2019,11:47,140,110,133,121,131,131
07.05.2019,11:47,140,111,133,122,131,131
07.05.2019,11:47,140,111,133,122,131,131
07.05.2019,11:47,140,111,133,122,131,131
07.05.2019,11:47,140,111,133,122,131,131
07.05.2019,11:47,140,111,133,122,131,131
07.05.2019,11:47,140,111,133,122,131,131
07.05.2019,11:47,140,111,133,122,131,131
07.05.2019,11:47,140,111,133,122,131,131
07.05.2019,11:47,140,111,133,122,131,131
07.05.2019,11:47,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,131
07.05.2019,11:48,140,111,133,122,131,132
07.05.2019,11:48,140,111,133,122,131,132
07.05.2019,11:48,140,111,133,122,131,132
07.05.2019,11:48,140,111,133,122,131,132
07.05.2019,11:48,140,111,133,122,131,132
07.05.2019,11:48,140,111,133,122,131,132
07.05.2019,11:48,140,111,133,122,131,132
07.05.2019,11:48,140,111,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:48,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,112,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,122,131,132
07.05.2019,11:49,140,113,133,123,131,132
07.05.2019,11:49,140,113,133,123,131,132
07.05.2019,11:49,140,113,133,123,131,132
07.05.2019,11:49,140,113,134,123,131,132
07.05.2019,11:49,140,113,133,123,131,132
07.05.2019,11:49,140,113,133,123,131,132
07.05.2019,11:49,140,113,133,123,131,132
07.05.2019,11:49,140,113,133,123,131,132
07.05.2019,11:49,140,113,134,123,131,132
07.05.2019,11:49,140,113,134,123,131,132
07.05.2019,11:49,140,113,134,123,131,132
07.05.2019,11:49,140,113,134,123,131,132
07.05.2019,11:50,140,113,134,123,131,132
07.05.2019,11:50,140,113,134,123,131,132
07.05.2019,11:50,140,113,134,123,131,132
07.05.2019,11:50,140,113,134,123,131,132
07.05.2019,11:50,140,113,134,123,131,132
07.05.2019,11:50,140,113,134,123,131,132
07.05.2019,11:50,140,113,134,123,131,132
07.05.2019,11:50,140,113,134,123,131,132
07.05.2019,11:50,140,114,134,123,131,132
07.05.2019,11:50,140,114,134,123,131,132
07.05.2019,11:50,140,114,134,123,131,132
07.05.2019,11:50,140,114,134,123,131,132
07.05.2019,11:50,140,114,134,123,131,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,131,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,132,132
07.05.2019,11:50,140,114,134,123,132,132
